Seller_ID,Name,City,Locality,Latitude,Longitude,Product,Price_per_kg,Rating,Stock_quantity,Verified,Cluster,Email,Mobile
SELL4175,Vijay Shinde,Delhi,Karol Bagh,28.6518,77.1905,Ginger,56.15,3.9,369,Yes,1,vijay.shinde55@yahoo.in,7404969897
SELL4176,Amit More,Kolkata,Salt Lake,22.5867,88.4173,Garlic,23.51,2.9,116,No,3,amit.more21@gmail.com,7901299975
SELL4177,Prakash Thakur,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,38.55,3.7,340,No,3,prakash.thakur94@outlook.com,8950018129
SELL4178,Vijay Kamble,Mumbai,Andheri,19.1197,72.8468,Potatoes,38.59,3.7,353,No,2,vijay.kamble38@gmail.com,8121282320
SELL4179,Kiran Gaikwad,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,20.76,3.4,9,Yes,2,kiran.gaikwad10@yahoo.in,8110181770
SELL4180,Arvind Yadav,Pune,Shivaji Nagar,18.53,73.8526,Potatoes,29.13,2.5,239,No,2,arvind.yadav23@outlook.com,8162814404
SELL4181,Vijay Yadav,Guwahati,Dispur,26.1445,91.7362,Green Chillies,33.7,2.6,478,Yes,3,vijay.yadav78@yahoo.in,7509895083
SELL4182,Anil More,Surat,Adajan,21.1702,72.8311,Tomatoes,12.77,2.8,191,Yes,2,anil.more96@yahoo.in,9859249103
SELL4183,Amit Sawant,Ranchi,Lalpur,23.3619,85.338,Onions,54.21,2.9,352,No,3,amit.sawant91@yahoo.in,7313395600
SELL4184,Ajay Bhosale,Patna,Boring Road,25.6127,85.1582,Garlic,58.03,2.6,184,No,3,ajay.bhosale81@gmail.com,7588848415
SELL4185,Vijay Jadhav,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Garlic,11.41,2.6,297,Yes,4,vijay.jadhav82@outlook.com,7940377020
SELL4186,Kiran Kulkarni,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,55.37,4.8,42,Yes,2,kiran.kulkarni14@outlook.com,7463761346
SELL4187,Vijay Jadhav,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,37.56,3.3,89,Yes,2,vijay.jadhav78@yahoo.in,9322845726
SELL4188,Amit Kamble,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,37.92,2.7,100,No,4,amit.kamble83@outlook.com,8693243282
SELL4189,Santosh Kulkarni,Nagpur,Dharampeth,21.1458,79.0882,Onions,53.58,3.6,386,No,0,santosh.kulkarni86@gmail.com,7354319837
SELL4190,Anil Pawar,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,13.15,2.9,465,Yes,4,anil.pawar74@yahoo.in,8545380802
SELL4191,Deepak Bhosale,Chandigarh,Sector 17,30.741,76.7682,Garlic,18.25,3.2,489,No,1,deepak.bhosale67@gmail.com,9556099454
SELL4192,Amit Patil,Indore,Vijay Nagar,22.75,75.892,Tomatoes,10.57,4.2,394,No,0,amit.patil57@outlook.com,9787550904
SELL4193,Rajesh Bhosale,Ranchi,Lalpur,23.3619,85.338,Onions,58.71,3.6,54,Yes,3,rajesh.bhosale27@yahoo.in,9113531447
SELL4194,Mahesh Bhosale,Mumbai,Andheri,19.1197,72.8468,Ginger,48.2,3.7,220,No,2,mahesh.bhosale63@gmail.com,8342485794
SELL4195,Dinesh Chavan,Mumbai,Andheri,19.1197,72.8468,Onions,36.71,4.4,476,Yes,2,dinesh.chavan26@outlook.com,7911845881
SELL4196,Dinesh Chavan,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,48.81,3.8,239,No,1,dinesh.chavan93@outlook.com,7549264096
SELL4197,Santosh Sharma,Lucknow,Hazratganj,26.8505,80.9467,Garlic,29.94,3.7,244,No,1,santosh.sharma59@outlook.com,7831702739
SELL4198,Prakash Sharma,Guwahati,Dispur,26.1445,91.7362,Green Chillies,27.81,3.4,369,No,3,prakash.sharma79@yahoo.in,8140058829
SELL4199,Ganesh Salunkhe,Delhi,Karol Bagh,28.6518,77.1905,Onions,47.62,3.1,479,Yes,1,ganesh.salunkhe81@outlook.com,9300791423
SELL4200,Ashok Kulkarni,Delhi,Karol Bagh,28.6518,77.1905,Onions,22.56,4.6,387,Yes,1,ashok.kulkarni91@yahoo.in,9633979188
SELL4201,Mahesh Sharma,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,50.55,2.9,234,Yes,1,mahesh.sharma27@yahoo.in,7818254610
SELL4202,Santosh Bhosale,Guwahati,Dispur,26.1445,91.7362,Onions,20.32,4.8,43,Yes,3,santosh.bhosale57@outlook.com,8448580318
SELL4203,Prakash Patil,Shimla,Mall Road,31.1048,77.1734,Ginger,31.72,4.0,71,No,1,prakash.patil82@yahoo.in,8471280384
SELL4204,Ravi Sawant,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,18.56,4.1,493,No,2,ravi.sawant34@outlook.com,8608198213
SELL4205,Santosh Salunkhe,Bhopal,TT Nagar,23.2333,77.4333,Garlic,10.36,3.7,22,Yes,0,santosh.salunkhe50@gmail.com,9912599218
SELL4206,Santosh Naik,Bhopal,TT Nagar,23.2333,77.4333,Garlic,19.1,4.6,233,Yes,0,santosh.naik30@outlook.com,8185732391
SELL4207,Kiran Rane,Ranchi,Lalpur,23.3619,85.338,Tomatoes,21.94,3.1,179,No,3,kiran.rane50@outlook.com,7734980969
SELL4208,Kiran Rane,Lucknow,Hazratganj,26.8505,80.9467,Tomatoes,47.8,4.7,51,Yes,1,kiran.rane94@gmail.com,9631631843
SELL4209,Santosh Naik,Indore,Vijay Nagar,22.75,75.892,Garlic,56.44,3.0,234,Yes,0,santosh.naik23@gmail.com,8695973933
SELL4210,Dinesh Sawant,Kolkata,Salt Lake,22.5867,88.4173,Ginger,51.51,4.1,83,Yes,3,dinesh.sawant70@yahoo.in,7532732954
SELL4211,Vijay Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Onions,11.03,4.6,416,Yes,4,vijay.gaikwad45@yahoo.in,7381907204
SELL4212,Nitin Gaikwad,Surat,Adajan,21.1702,72.8311,Tomatoes,15.92,3.2,61,No,2,nitin.gaikwad24@gmail.com,7768528878
SELL4213,Ramesh Gaikwad,Patna,Boring Road,25.6127,85.1582,Green Chillies,26.8,3.9,176,No,3,ramesh.gaikwad50@gmail.com,9342023985
SELL4214,Prakash Shinde,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,51.15,4.0,267,No,0,prakash.shinde11@gmail.com,8546268522
SELL4215,Rajesh Pawar,Patna,Boring Road,25.6127,85.1582,Green Chillies,31.79,2.8,6,Yes,3,rajesh.pawar61@gmail.com,8210200945
SELL4216,Vijay Salunkhe,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,18.78,4.2,406,No,4,vijay.salunkhe87@yahoo.in,8274020668
SELL4217,Ajay Sharma,Indore,Vijay Nagar,22.75,75.892,Garlic,33.95,4.7,469,No,0,ajay.sharma30@yahoo.in,9577298742
SELL4218,Sunil Yadav,Chennai,T. Nagar,13.0418,80.2332,Onions,12.93,4.2,366,Yes,4,sunil.yadav67@gmail.com,7289168326
SELL4219,Shivam Chavan,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,20.71,3.8,380,No,1,shivam.chavan36@gmail.com,7781736479
SELL4220,Deepak Jadhav,Surat,Adajan,21.1702,72.8311,Ginger,47.07,4.8,441,No,2,deepak.jadhav31@gmail.com,8354187831
SELL4221,Arvind Jadhav,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,13.25,3.3,181,Yes,0,arvind.jadhav92@gmail.com,8367482104
SELL4222,Ramesh Sharma,Delhi,Karol Bagh,28.6518,77.1905,Tomatoes,24.04,2.5,139,No,1,ramesh.sharma72@yahoo.in,7496958432
SELL4223,Deepak Naik,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,20.6,4.0,433,Yes,1,deepak.naik37@yahoo.in,7836924996
SELL4224,Amit Kamble,Kolkata,Salt Lake,22.5867,88.4173,Ginger,30.91,3.3,26,No,3,amit.kamble38@yahoo.in,7455960276
SELL4225,Ravi Gaikwad,Chennai,T. Nagar,13.0418,80.2332,Onions,38.91,4.2,440,No,4,ravi.gaikwad92@gmail.com,9708129825
SELL4226,Anil Patil,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,10.62,3.4,129,Yes,0,anil.patil33@yahoo.in,9266603695
SELL4227,Ravi Rathod,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,53.06,3.4,31,Yes,0,ravi.rathod97@outlook.com,9929531560
SELL4228,Santosh Joshi,Lucknow,Hazratganj,26.8505,80.9467,Onions,21.23,2.8,106,No,1,santosh.joshi72@yahoo.in,7525902242
SELL4229,Vijay Deshmukh,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,53.64,2.6,217,No,1,vijay.deshmukh91@gmail.com,9860201410
SELL4230,Rajesh Yadav,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,57.59,4.4,494,Yes,4,rajesh.yadav74@outlook.com,9690158128
SELL4231,Kiran Sharma,Indore,Vijay Nagar,22.75,75.892,Green Chillies,24.45,4.9,383,Yes,0,kiran.sharma84@gmail.com,7155325848
SELL4232,Suresh Gaikwad,Surat,Adajan,21.1702,72.8311,Onions,11.48,3.2,149,Yes,2,suresh.gaikwad66@outlook.com,8538469678
SELL4233,Vijay Rane,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,25.06,4.6,205,No,4,vijay.rane91@yahoo.in,9624036998
SELL4234,Deepak Chavan,Chennai,T. Nagar,13.0418,80.2332,Ginger,47.56,4.3,91,Yes,4,deepak.chavan39@gmail.com,7422202734
SELL4235,Dinesh Chavan,Nagpur,Dharampeth,21.1458,79.0882,Ginger,46.79,2.8,4,Yes,0,dinesh.chavan30@yahoo.in,8997934310
SELL4236,Suresh Rane,Lucknow,Hazratganj,26.8505,80.9467,Onions,11.45,4.8,469,Yes,1,suresh.rane73@outlook.com,7992414045
SELL4237,Ajay Patil,Nagpur,Dharampeth,21.1458,79.0882,Garlic,17.28,4.7,441,No,0,ajay.patil63@outlook.com,8283142091
SELL4238,Kiran Joshi,Indore,Vijay Nagar,22.75,75.892,Ginger,14.28,3.2,10,Yes,0,kiran.joshi29@gmail.com,8605919499
SELL4239,Mahesh Deshmukh,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,38.51,3.5,427,No,4,mahesh.deshmukh43@gmail.com,8333576627
SELL4240,Vijay Joshi,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,55.4,4.7,429,No,2,vijay.joshi27@gmail.com,7763624696
SELL4241,Kiran Sawant,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,36.36,5.0,376,Yes,1,kiran.sawant20@outlook.com,7257226351
SELL4242,Vijay Sharma,Bhopal,TT Nagar,23.2333,77.4333,Onions,25.85,3.6,418,No,0,vijay.sharma59@yahoo.in,7819384790
SELL4243,Ravi Rane,Jaipur,Malviya Nagar,26.85,75.815,Garlic,35.26,3.7,77,Yes,1,ravi.rane96@yahoo.in,9739128583
SELL4244,Santosh Pawar,Kolkata,Salt Lake,22.5867,88.4173,Potatoes,23.68,3.6,263,No,3,santosh.pawar18@gmail.com,9480986019
SELL4245,Dinesh Salunkhe,Delhi,Karol Bagh,28.6518,77.1905,Tomatoes,31.11,4.5,279,No,1,dinesh.salunkhe96@outlook.com,7649046142
SELL4246,Arvind Thakur,Indore,Vijay Nagar,22.75,75.892,Onions,53.43,3.5,283,No,0,arvind.thakur43@yahoo.in,7140089391
SELL4247,Kiran Rathod,Jaipur,Malviya Nagar,26.85,75.815,Garlic,11.32,4.6,386,Yes,1,kiran.rathod92@outlook.com,7940017949
SELL4248,Dinesh Deshmukh,Jaipur,Malviya Nagar,26.85,75.815,Onions,33.97,2.6,23,No,1,dinesh.deshmukh35@outlook.com,9596919642
SELL4249,Ravi Yadav,Kolkata,Salt Lake,22.5867,88.4173,Ginger,19.28,3.7,441,No,3,ravi.yadav54@gmail.com,8920813007
SELL4250,Suresh Joshi,Kolkata,Salt Lake,22.5867,88.4173,Potatoes,44.43,3.7,447,No,3,suresh.joshi87@yahoo.in,9806737146
SELL4251,Nitin Patil,Pune,Shivaji Nagar,18.53,73.8526,Green Chillies,40.86,3.6,496,No,2,nitin.patil36@yahoo.in,8382973199
SELL4252,Santosh Bhosale,Ranchi,Lalpur,23.3619,85.338,Onions,22.94,2.6,161,Yes,3,santosh.bhosale80@yahoo.in,8539135818
SELL4253,Rajesh Jadhav,Guwahati,Dispur,26.1445,91.7362,Ginger,43.57,3.9,438,Yes,3,rajesh.jadhav83@yahoo.in,7478234460
SELL4254,Sunil Shinde,Mumbai,Andheri,19.1197,72.8468,Tomatoes,46.2,4.5,283,Yes,2,sunil.shinde65@gmail.com,9252452330
SELL4255,Arvind Rathod,Jaipur,Malviya Nagar,26.85,75.815,Green Chillies,46.07,5.0,406,Yes,1,arvind.rathod13@gmail.com,7626239714
SELL4256,Ravi Rathod,Bengaluru,Whitefield,12.9698,77.7499,Garlic,16.07,3.5,327,Yes,4,ravi.rathod16@outlook.com,7618577722
SELL4257,Arvind Chavan,Shimla,Mall Road,31.1048,77.1734,Garlic,45.36,4.4,84,Yes,1,arvind.chavan75@outlook.com,8634704772
SELL4258,Nitin Kamble,Patna,Boring Road,25.6127,85.1582,Potatoes,31.22,2.5,140,No,3,nitin.kamble50@outlook.com,7288581001
SELL4259,Ravi Yadav,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,14.69,3.4,358,Yes,0,ravi.yadav60@outlook.com,7313541096
SELL4260,Ajay Rathod,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,39.67,2.6,97,No,1,ajay.rathod99@yahoo.in,9691021596
SELL4261,Deepak Thakur,Kolkata,Salt Lake,22.5867,88.4173,Onions,23.62,4.8,390,Yes,3,deepak.thakur40@gmail.com,8957025299
SELL4262,Shivam Patil,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,47.23,3.0,404,No,0,shivam.patil75@gmail.com,7747895245
SELL4263,Ajay Salunkhe,Mumbai,Andheri,19.1197,72.8468,Onions,44.34,3.3,192,No,2,ajay.salunkhe13@yahoo.in,9876342601
SELL4264,Mahesh Bhosale,Ahmedabad,Navrangpura,23.0415,72.56,Tomatoes,18.18,2.8,27,No,2,mahesh.bhosale36@yahoo.in,7420556871
SELL4265,Dinesh Yadav,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,14.51,4.8,212,No,0,dinesh.yadav13@outlook.com,7127815530
SELL4266,Santosh Jadhav,Chennai,T. Nagar,13.0418,80.2332,Potatoes,18.47,3.6,499,Yes,4,santosh.jadhav53@outlook.com,8653007453
SELL4267,Rajesh Rathod,Shimla,Mall Road,31.1048,77.1734,Green Chillies,17.9,3.3,356,No,1,rajesh.rathod90@yahoo.in,9365120640
SELL4268,Amit Gaikwad,Bengaluru,Whitefield,12.9698,77.7499,Garlic,19.92,4.3,483,No,4,amit.gaikwad52@gmail.com,9824304353
SELL4269,Kiran Bhosale,Kolkata,Salt Lake,22.5867,88.4173,Potatoes,32.45,2.5,186,No,3,kiran.bhosale46@yahoo.in,7271205964
SELL4270,Vijay Naik,Kolkata,Salt Lake,22.5867,88.4173,Ginger,26.53,3.6,131,Yes,3,vijay.naik17@yahoo.in,8823149040
SELL4271,Santosh Kamble,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,16.46,3.8,346,Yes,1,santosh.kamble92@yahoo.in,8872389202
SELL4272,Mahesh Sharma,Indore,Vijay Nagar,22.75,75.892,Garlic,10.45,3.1,139,No,0,mahesh.sharma13@yahoo.in,9872478031
SELL4273,Deepak Jadhav,Chennai,T. Nagar,13.0418,80.2332,Green Chillies,43.66,3.3,330,Yes,4,deepak.jadhav77@outlook.com,9259106222
SELL4274,Anil Chavan,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,49.75,3.4,272,No,4,anil.chavan55@yahoo.in,8149247242
SELL4275,Dinesh Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,33.27,4.3,470,No,3,dinesh.gaikwad28@gmail.com,9514118594
SELL4276,Suresh Pawar,Shimla,Mall Road,31.1048,77.1734,Green Chillies,11.03,4.2,85,No,1,suresh.pawar21@outlook.com,9225674171
SELL4277,Ajay Yadav,Delhi,Karol Bagh,28.6518,77.1905,Onions,20.06,3.4,341,Yes,1,ajay.yadav70@gmail.com,8527065733
SELL4278,Nitin Sawant,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,24.16,3.2,196,No,1,nitin.sawant60@yahoo.in,8106795889
SELL4279,Ajay Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,40.59,4.9,134,Yes,0,ajay.deshmukh67@outlook.com,9772512334
SELL4280,Nitin Joshi,Hyderabad,Gachibowli,17.4448,78.3498,Onions,16.59,4.1,88,No,0,nitin.joshi28@yahoo.in,7633830738
SELL4281,Ashok Bhosale,Guwahati,Dispur,26.1445,91.7362,Green Chillies,36.12,3.9,460,Yes,3,ashok.bhosale35@yahoo.in,7742742140
SELL4282,Deepak Deshmukh,Kolkata,Salt Lake,22.5867,88.4173,Onions,57.38,3.7,433,No,3,deepak.deshmukh13@gmail.com,7543856661
SELL4283,Amit Naik,Indore,Vijay Nagar,22.75,75.892,Green Chillies,54.25,4.8,398,Yes,0,amit.naik19@outlook.com,8783710384
SELL4284,Mahesh Joshi,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,43.76,3.7,181,No,4,mahesh.joshi51@yahoo.in,9889089660
SELL4285,Sunil Pawar,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Potatoes,10.61,4.1,157,No,4,sunil.pawar43@gmail.com,8428394855
SELL4286,Dinesh Joshi,Ranchi,Lalpur,23.3619,85.338,Potatoes,35.56,3.4,75,No,3,dinesh.joshi97@yahoo.in,9631966910
SELL4287,Ganesh More,Delhi,Karol Bagh,28.6518,77.1905,Garlic,29.43,2.9,163,Yes,1,ganesh.more55@yahoo.in,8546307635
SELL4288,Nitin Jadhav,Bhopal,TT Nagar,23.2333,77.4333,Onions,58.99,2.8,147,No,0,nitin.jadhav56@gmail.com,7715990712
SELL4289,Ajay Kamble,Bengaluru,Whitefield,12.9698,77.7499,Ginger,38.68,2.9,489,No,4,ajay.kamble23@outlook.com,9839923505
SELL4290,Suresh Sawant,Pune,Shivaji Nagar,18.53,73.8526,Onions,59.87,4.8,462,Yes,2,suresh.sawant37@outlook.com,7550113208
SELL4291,Ganesh Sawant,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,18.95,5.0,344,No,2,ganesh.sawant35@gmail.com,9450004725
SELL4292,Mahesh Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Potatoes,14.14,2.9,204,No,3,mahesh.gaikwad94@yahoo.in,7729272457
SELL4293,Santosh Chavan,Bhopal,TT Nagar,23.2333,77.4333,Onions,45.72,4.4,22,Yes,0,santosh.chavan57@gmail.com,7637082645
SELL4294,Kiran Pawar,Delhi,Karol Bagh,28.6518,77.1905,Ginger,56.62,3.6,152,No,1,kiran.pawar30@yahoo.in,8570423421
SELL4295,Nitin Naik,Bengaluru,Whitefield,12.9698,77.7499,Onions,16.46,3.7,227,Yes,4,nitin.naik38@yahoo.in,7654938182
SELL4296,Sunil Thakur,Kolkata,Salt Lake,22.5867,88.4173,Ginger,48.71,2.6,430,No,3,sunil.thakur67@yahoo.in,9855632678
SELL4297,Ravi Deshmukh,Shimla,Mall Road,31.1048,77.1734,Onions,26.85,2.8,488,Yes,1,ravi.deshmukh84@yahoo.in,9154930226
SELL4298,Ajay Salunkhe,Bhopal,TT Nagar,23.2333,77.4333,Green Chillies,44.98,3.2,428,Yes,0,ajay.salunkhe31@outlook.com,7196634540
SELL4299,Ajay Joshi,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,44.13,4.4,57,Yes,1,ajay.joshi95@yahoo.in,9178466119
SELL4300,Anil Gaikwad,Patna,Boring Road,25.6127,85.1582,Green Chillies,36.12,3.1,49,No,3,anil.gaikwad83@yahoo.in,8184979335
SELL4301,Santosh Yadav,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,40.56,3.8,365,No,2,santosh.yadav45@outlook.com,7419182041
SELL4302,Anil Yadav,Jaipur,Malviya Nagar,26.85,75.815,Ginger,19.13,3.0,244,No,1,anil.yadav18@yahoo.in,7161436656
SELL4303,Ashok Naik,Patna,Boring Road,25.6127,85.1582,Tomatoes,55.99,2.8,343,No,3,ashok.naik41@outlook.com,7167558615
SELL4304,Dinesh Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,14.19,3.5,459,Yes,0,dinesh.deshmukh52@outlook.com,8365216006
SELL4305,Ramesh Patil,Guwahati,Dispur,26.1445,91.7362,Garlic,22.63,4.1,143,Yes,3,ramesh.patil98@gmail.com,7718814918
SELL4306,Anil Pawar,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,11.57,4.6,99,Yes,1,anil.pawar48@gmail.com,7824443946
SELL4307,Ganesh Patil,Patna,Boring Road,25.6127,85.1582,Garlic,23.18,3.2,459,No,3,ganesh.patil26@yahoo.in,7226654154
SELL4308,Amit Gaikwad,Shimla,Mall Road,31.1048,77.1734,Onions,38.09,4.5,274,Yes,1,amit.gaikwad66@gmail.com,9586016151
SELL4309,Deepak Salunkhe,Guwahati,Dispur,26.1445,91.7362,Garlic,14.08,3.5,291,No,3,deepak.salunkhe72@outlook.com,9780422454
SELL4310,Anil Naik,Lucknow,Hazratganj,26.8505,80.9467,Ginger,32.58,2.7,413,No,1,anil.naik38@gmail.com,9814121229
SELL4311,Deepak Sawant,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,32.48,3.7,265,No,2,deepak.sawant56@yahoo.in,8130849757
SELL4312,Ajay Rathod,Nagpur,Dharampeth,21.1458,79.0882,Ginger,12.91,3.5,372,No,0,ajay.rathod56@outlook.com,7910549868
SELL4313,Kiran Joshi,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,18.78,4.1,72,Yes,0,kiran.joshi80@outlook.com,9654933014
SELL4314,Anil Kamble,Pune,Shivaji Nagar,18.53,73.8526,Potatoes,34.09,4.2,237,Yes,2,anil.kamble96@yahoo.in,9140962720
SELL4315,Ganesh Gaikwad,Mumbai,Andheri,19.1197,72.8468,Onions,41.45,3.2,411,No,2,ganesh.gaikwad78@outlook.com,7657579515
SELL4316,Ramesh Patil,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,55.95,4.0,136,No,2,ramesh.patil31@outlook.com,8597594329
SELL4317,Prakash Bhosale,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Potatoes,20.32,3.1,401,No,4,prakash.bhosale59@gmail.com,9383490918
SELL4318,Arvind Sharma,Nagpur,Dharampeth,21.1458,79.0882,Green Chillies,24.69,3.8,484,Yes,0,arvind.sharma30@gmail.com,9221855575
SELL4319,Shivam Shinde,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,21.11,3.2,455,No,2,shivam.shinde65@yahoo.in,7582696345
SELL4320,Vijay More,Pune,Shivaji Nagar,18.53,73.8526,Garlic,36.15,3.3,323,Yes,2,vijay.more99@outlook.com,8283681932
SELL4321,Ramesh Bhosale,Lucknow,Hazratganj,26.8505,80.9467,Ginger,40.32,4.0,83,No,1,ramesh.bhosale99@yahoo.in,8943865315
SELL4322,Arvind Jadhav,Patna,Boring Road,25.6127,85.1582,Ginger,24.87,2.8,466,No,3,arvind.jadhav58@yahoo.in,9996734581
SELL4323,Arvind Shinde,Indore,Vijay Nagar,22.75,75.892,Onions,40.45,3.7,233,Yes,0,arvind.shinde28@gmail.com,9716173617
SELL4324,Kiran Thakur,Kolkata,Salt Lake,22.5867,88.4173,Ginger,45.58,4.2,257,No,3,kiran.thakur54@outlook.com,8393768752
SELL4325,Nitin Deshmukh,Bengaluru,Whitefield,12.9698,77.7499,Onions,42.24,4.0,268,No,4,nitin.deshmukh41@gmail.com,7411479503
SELL4326,Deepak Yadav,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,56.97,4.4,468,No,4,deepak.yadav58@outlook.com,8954159346
SELL4327,Santosh Sharma,Mumbai,Andheri,19.1197,72.8468,Tomatoes,36.89,4.2,495,Yes,2,santosh.sharma62@gmail.com,9680643630
SELL4328,Arvind Chavan,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,35.65,4.1,68,No,4,arvind.chavan32@yahoo.in,9121923204
SELL4329,Shivam Rathod,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,41.77,4.3,105,Yes,4,shivam.rathod89@outlook.com,7410063534
SELL4330,Mahesh Bhosale,Delhi,Karol Bagh,28.6518,77.1905,Onions,18.65,3.1,105,Yes,1,mahesh.bhosale66@yahoo.in,8241138378
SELL4331,Dinesh Bhosale,Shimla,Mall Road,31.1048,77.1734,Potatoes,48.83,4.2,89,No,1,dinesh.bhosale78@outlook.com,9922889137
SELL4332,Arvind Bhosale,Jaipur,Malviya Nagar,26.85,75.815,Onions,24.83,3.4,281,Yes,1,arvind.bhosale34@outlook.com,9731118800
SELL4333,Prakash Jadhav,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,27.14,4.5,334,Yes,4,prakash.jadhav75@yahoo.in,7616924963
SELL4334,Ajay Patil,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Tomatoes,33.81,3.8,231,Yes,4,ajay.patil91@gmail.com,8201502450
SELL4335,Suresh Bhosale,Shimla,Mall Road,31.1048,77.1734,Tomatoes,55.58,2.7,468,Yes,1,suresh.bhosale48@yahoo.in,7980788388
SELL4336,Ajay Sawant,Shimla,Mall Road,31.1048,77.1734,Green Chillies,49.15,4.1,496,Yes,1,ajay.sawant82@yahoo.in,8503289418
SELL4337,Dinesh Rane,Jaipur,Malviya Nagar,26.85,75.815,Onions,59.62,3.2,122,No,1,dinesh.rane56@gmail.com,7642720273
SELL4338,Santosh Chavan,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,24.16,3.4,495,Yes,0,santosh.chavan78@gmail.com,8330606630
SELL4339,Anil Salunkhe,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,13.31,4.1,461,No,0,anil.salunkhe72@yahoo.in,9100769151
SELL4340,Ashok Rathod,Nagpur,Dharampeth,21.1458,79.0882,Ginger,19.68,2.9,285,No,0,ashok.rathod28@yahoo.in,7931797749
SELL4341,Ravi More,Bhopal,TT Nagar,23.2333,77.4333,Potatoes,52.97,4.7,352,No,0,ravi.more78@outlook.com,9286688257
SELL4342,Kiran Thakur,Shimla,Mall Road,31.1048,77.1734,Garlic,17.0,4.0,409,Yes,1,kiran.thakur91@gmail.com,8575757570
SELL4343,Ganesh Pawar,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,38.59,3.4,440,Yes,0,ganesh.pawar78@yahoo.in,7380252988
SELL4344,Mahesh Pawar,Guwahati,Dispur,26.1445,91.7362,Onions,22.57,4.2,229,No,3,mahesh.pawar97@outlook.com,7427685164
SELL4345,Amit Yadav,Surat,Adajan,21.1702,72.8311,Garlic,35.66,2.6,262,No,2,amit.yadav62@outlook.com,8124056042
SELL4346,Amit Sharma,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,11.04,2.6,177,Yes,0,amit.sharma59@gmail.com,8770478471
SELL4347,Santosh Sharma,Guwahati,Dispur,26.1445,91.7362,Onions,40.81,2.5,463,No,3,santosh.sharma66@yahoo.in,9847128945
SELL4348,Prakash Kulkarni,Bhopal,TT Nagar,23.2333,77.4333,Potatoes,41.99,3.0,322,No,0,prakash.kulkarni83@outlook.com,8396607796
SELL4349,Sunil Salunkhe,Patna,Boring Road,25.6127,85.1582,Potatoes,45.09,2.8,428,Yes,3,sunil.salunkhe72@outlook.com,7547907076
